t,d2,v2,a2
1.680,31.019,-186.927,66.436
1.690,29.154,-185.962,126.436
1.700,27.301,-184.398,186.436
1.710,25.468,-182.234,246.436
1.720,23.659,-179.469,306.436
1.730,21.88,-176.105,366.436
1.740,20.139,-172.141,426.436
1.750,18.44,-167.576,486.436
1.760,16.789,-162.412,546.436
1.770,15.193,-156.648,606.436
1.780,13.658,-150.283,666.436
1.790,12.19,-143.319,726.436
1.800,10.794,-135.754,786.436
1.810,9.477,-127.59,846.436
1.820,8.244,-118.826,906.436
1.830,7.102,-109.461,966.436
1.840,6.057,-99.497,1026.436
1.850,5.114,-89.048,1033.722
1.860,4.274,-79.011,973.722
1.870,3.532,-69.574,913.722
1.880,2.881,-60.737,853.722
1.890,2.315,-52.5,793.722
1.900,1.829,-44.862,733.722
1.910,1.416,-37.825,673.722
1.920,1.07,-31.388,613.722
1.930,0.786,-25.551,553.722
1.940,0.557,-20.313,493.722
1.950,0.378,-15.676,433.722
1.960,0.242,-11.639,373.722
1.970,0.143,-8.202,313.722
1.980,0.076,-5.365,253.722
1.990,0.034,-3.127,193.722
2.000,0.011,-1.49,133.722
2.010,0.002,-0.453,73.722
2.020,0.0,-0.016,13.722
2.030,-0.0,0.0,0.0
