t,d2,v2,a2
0.630,56.249,114.337,0.0
0.640,57.392,114.337,0.0
0.650,58.536,114.337,0.0
0.660,59.679,114.337,0.0
0.670,60.822,114.337,0.0
0.680,61.966,114.337,0.0
0.690,63.109,114.337,0.0
0.700,64.252,114.337,0.0
0.710,65.396,114.337,0.0
0.720,66.539,114.337,0.0
0.730,67.682,114.337,0.0
0.740,68.826,114.337,0.0
0.750,69.969,114.337,0.0
0.760,71.113,114.337,0.0
0.770,72.256,114.337,0.0
0.780,73.399,114.337,0.0
0.790,74.543,114.337,0.0
0.800,75.686,114.337,0.0
0.810,76.829,114.337,0.0
0.820,77.973,114.337,0.0
0.830,79.116,114.337,0.0
0.840,80.26,114.337,0.0
0.850,81.403,114.337,0.0
0.860,82.546,114.337,0.0
0.870,83.69,114.337,0.0
0.880,84.833,114.337,0.0
0.890,85.976,114.337,0.0
0.900,87.12,114.337,0.0
0.910,88.263,114.337,0.0
0.920,89.407,114.337,0.0
0.930,90.55,114.337,0.0
0.940,91.693,114.337,0.0
0.950,92.837,114.337,0.0
0.960,93.98,114.337,0.0
0.970,95.123,114.337,0.0
0.980,96.267,114.337,0.0
0.990,97.41,114.337,0.0
1.000,98.553,114.337,0.0
1.010,99.697,114.337,0.0
1.020,100.84,114.337,0.0
1.030,101.984,114.337,0.0
1.040,103.127,114.337,0.0
1.050,104.27,114.336,-2.827
1.060,105.413,114.008,-62.827
1.070,106.548,113.08,-122.827
1.080,107.672,111.552,-182.827
1.090,108.778,109.423,-242.827
1.100,109.859,106.695,-302.827
1.110,110.909,103.367,-362.827
1.120,111.924,99.438,-422.827
1.130,112.896,94.91,-482.827
1.140,113.82,89.782,-542.827
1.150,114.69,84.054,-602.827
1.160,115.499,77.725,-662.827
1.170,116.242,70.797,-722.827
1.180,116.913,63.269,-782.827
1.190,117.506,55.176,-813.702
1.200,118.018,47.339,-753.702
1.210,118.455,40.102,-693.702
1.220,118.822,33.465,-633.702
1.230,119.126,27.428,-573.702
1.240,119.372,21.991,-513.702
1.250,119.568,17.154,-453.702
1.260,119.717,12.917,-393.702
1.270,119.828,9.28,-333.702
1.280,119.905,6.243,-273.702
1.290,119.955,3.806,-213.702
1.300,119.983,1.969,-153.702
1.310,119.996,0.732,-93.702
1.320,120.0,0.095,-33.702
1.330,120.0,0.058,26.298
1.340,120.003,0.621,86.298
1.350,120.014,1.784,146.298
1.360,120.041,3.481,166.724
1.370,120.083,4.849,106.724
1.380,120.136,5.616,46.724
1.390,120.193,5.798,0.0
1.400,120.251,5.798,0.0
1.410,120.309,5.798,0.0
1.420,120.367,5.798,0.0
1.430,120.425,5.798,0.0
1.440,120.483,5.798,0.0
1.450,120.541,5.798,0.0
1.460,120.599,5.798,0.0
1.470,120.657,5.798,0.0
1.480,120.715,5.798,0.0
1.490,120.773,5.798,0.0
1.500,120.831,5.798,0.0
1.510,120.889,5.798,0.0
1.520,120.947,5.741,-26.078
1.530,121.002,5.18,-86.078
1.540,121.048,4.02,-146.078
1.550,121.08,2.259,-206.078
1.560,121.091,-0.102,-266.078
1.570,121.076,-3.063,-326.078
1.580,121.029,-6.181,-283.067
1.590,120.954,-8.712,-223.067
1.600,120.857,-10.643,-163.067
1.610,120.744,-11.974,-103.067
1.620,120.62,-12.704,-43.067
1.630,120.492,-12.835,16.933
1.640,120.365,-12.366,76.933
1.650,120.246,-11.296,136.933
1.660,120.141,-9.627,196.933
1.670,120.056,-7.358,256.933
1.680,119.996,-4.488,316.933
1.690,119.968,-1.019,376.933
1.700,119.978,3.05,436.933
1.710,120.031,7.72,496.933
1.720,120.134,12.989,556.933
1.730,120.293,18.858,616.933
1.740,120.513,25.328,676.933
1.750,120.801,32.397,736.933
1.760,121.163,40.066,796.933
1.770,121.605,48.336,856.933
1.780,122.132,57.205,916.933
1.790,122.751,66.674,976.933
1.800,123.467,76.744,1036.933
1.810,124.288,87.413,1096.933
1.820,125.217,98.373,1070.747
1.830,126.253,108.78,1010.747
1.840,127.39,118.588,950.747
1.850,128.623,127.795,890.747
1.860,129.944,136.403,830.747
1.870,131.349,144.41,770.747
1.880,132.831,151.818,710.747
1.890,134.383,158.625,650.747
1.900,136.001,164.833,590.747
1.910,137.678,170.44,530.747
1.920,139.408,175.448,470.747
1.930,141.185,179.855,410.747
1.940,143.003,183.663,350.747
1.950,144.856,186.87,290.747
1.960,146.738,189.477,230.747
1.970,148.644,191.485,170.747
1.980,150.566,192.892,110.747
1.990,152.5,193.7,50.747
2.000,154.438,193.907,-9.253
2.010,156.376,193.515,-69.253
2.020,158.306,192.522,-129.253
2.030,160.224,190.93,-189.253
2.040,162.123,188.737,-249.253
2.050,163.997,185.945,-309.253
2.060,165.84,182.552,-369.253
2.070,167.646,178.56,-429.253
2.080,169.409,173.967,-489.253
2.090,171.123,168.775,-549.253
2.100,172.783,162.982,-609.253
2.110,174.381,156.589,-669.253
2.120,175.912,149.597,-729.253
2.130,177.371,142.004,-789.253
2.140,178.75,133.812,-849.253
2.150,180.045,125.019,-909.253
2.160,181.249,115.627,-969.253
2.170,182.356,105.634,-1029.253
2.180,183.359,95.061,-1068.048
2.190,184.258,84.68,-1008.048
2.200,185.055,74.9,-948.048
2.210,185.758,65.719,-888.048
2.220,186.371,57.139,-828.048
2.230,186.902,49.158,-768.048
2.240,187.357,41.778,-708.048
2.250,187.74,34.997,-648.048
2.260,188.059,28.817,-588.048
2.270,188.318,23.236,-528.048
2.280,188.525,18.256,-468.048
2.290,188.685,13.875,-408.048
2.300,188.805,10.095,-348.048
2.310,188.889,6.914,-288.048
2.320,188.945,4.334,-228.048
2.330,188.978,2.353,-168.048
2.340,188.994,0.973,-108.048
2.350,188.999,0.192,-48.048
2.360,189.0,-0.0,-0.0
